playlist_genre,danceability,energy,valence,liveness,speechiness,acousticness,track_popularity,track_name,track_artist
gaming,0.551,0.738,0.39,0.204,0.167,0.117,42,The Lost Crown (Prince of Persia),"2WEI, Joznez, Kataem"
gaming,0.216,0.544,0.429,0.0642,0.0359,0.501,29,Emmett's Theme,Christopher Lennertz
gaming,0.251,0.541,0.078,0.104,0.0472,0.00825,21,Elden Ring,Tsukasa Saitoh
gaming,0.473,0.539,0.214,0.108,0.0424,0.229,42,Greater Together (Album Version),"John Paesano, Ben Billions"
gaming,0.134,0.262,0.0702,0.111,0.0355,0.97,30,The Fallen Brother,Gerard Marino
gaming,0.262,0.267,0.0648,0.116,0.0343,0.623,35,Fields of Dusk - Orchestral Version,TATRAN
gaming,0.613,0.834,0.791,0.337,0.0348,0.000599,39,Astro,Kenneth C M Young
gaming,0.32,0.621,0.319,0.0802,0.0563,0.0429,53,Assassin's Creed IV Black Flag Main Theme,"Brian Tyler, Assassin's Creed"
gaming,0.215,0.337,0.0369,0.0731,0.0373,0.868,37,"Overture to the Unwritten (from ""Hogwarts Legacy"")","chuck e. myers 'sea', J Scott Rakozy, Peter Murray, Hogwarts Legacy"
gaming,0.175,0.249,0.118,0.0773,0.0375,0.917,49,Fontaine,HOYO-MiX
gaming,0.485,0.947,0.511,0.23,0.0393,6.63e-05,46,Force Projection,P.T. Adamczyk
gaming,0.451,0.0457,0.128,0.102,0.0423,0.904,48,The Last of Us Part II,Gustavo Santaolalla
gaming,0.219,0.535,0.0788,0.0863,0.0516,0.449,46,Arkham City Main Theme,Nick Arundel
gaming,0.463,0.608,0.284,0.12,0.0435,0.243,40,New York's Only Spider-Man,John Paesano
gaming,0.1,0.353,0.0399,0.104,0.0347,0.2,47,The First Hunter,SIE Sound Team
gaming,0.0664,0.186,0.0363,0.108,0.0346,0.943,59,The Streets of Whiterun,Jeremy Soule
gaming,0.171,0.162,0.0368,0.149,0.0432,0.709,43,The Way of the Ghost,Ilan Eshkeri
hip-hop,0.788,0.728,0.287,0.11,0.261,0.17,66,let it breathe (feat. Roddy Ricch),"Gunna, Roddy Ricch"
hip-hop,0.602,0.729,0.302,0.156,0.172,0.084,66,Goddard Song,Lil Uzi Vert
hip-hop,0.753,0.616,0.0388,0.109,0.0495,0.00583,65,Topanga,Trippie Redd
hip-hop,0.389,0.768,0.334,0.119,0.256,0.038,58,WRONG (feat. Lil Mosey),"The Kid LAROI, Lil Mosey"
hip-hop,0.736,0.482,0.608,0.229,0.196,0.327,60,Hard Work Pays Off,"Future, Juice WRLD"
korean,0.41,0.604,0.28,0.312,0.0331,0.777,60,ALWAYS,YOON MIRAE
korean,0.416,0.41,0.219,0.107,0.0292,0.843,65,Beautiful,Crush
korean,0.696,0.778,0.41,0.329,0.0585,0.352,67,Say Yes,"Loco, Punch"
korean,0.512,0.76,0.495,0.103,0.0682,0.299,68,Stay Alive (Prod. SUGA of BTS),Jung Kook
korean,0.514,0.736,0.495,0.18,0.0321,0.483,64,Everytime,"CHEN, Punch"
korean,0.532,0.426,0.137,0.134,0.0288,0.639,64,With you,"Jimin, HA SUNG WOON"
korean,0.59,0.294,0.461,0.0873,0.0654,0.854,63,Love Me Like That,Sam Kim
korean,0.343,0.499,0.104,0.119,0.0387,0.665,61,You Are My Everything,Gummy
korean,0.497,0.431,0.167,0.153,0.0287,0.66,63,I Will Go To You Like the First Snow,AILEE
korean,0.406,0.446,0.214,0.194,0.0335,0.739,62,This Love,DAVICHI
korean,0.539,0.517,0.217,0.181,0.0282,0.321,61,Like A Dream,MINNIE
korean,0.604,0.817,0.625,0.419,0.0452,0.016,60,Run Run,ECLIPSE
korean,0.418,0.603,0.657,0.11,0.204,0.536,60,Your Existence,Wonstein
korean,0.533,0.838,0.449,0.394,0.0319,0.102,59,For You,"CHEN, BAEKHYUN, XIUMIN"
korean,0.482,0.344,0.211,0.129,0.0318,0.901,59,I Miss You,SOYOU
korean,0.603,0.834,0.555,0.0989,0.0287,0.353,58,Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love,K.Will
korean,0.565,0.366,0.385,0.131,0.0278,0.657,58,Good Person (2022),HAECHAN
korean,0.387,0.515,0.199,0.16,0.0338,0.686,58,If It Is You,Jung Seung Hwan
korean,0.604,0.687,0.504,0.0718,0.0327,0.757,56,Round And Round,"HEIZE, Han Suji"
korean,0.756,0.839,0.702,0.101,0.0299,0.193,56,Stand By Me,SHINee
korean,0.375,0.343,0.158,0.134,0.0345,0.859,56,MY LOVE,LeeHi
korean,0.694,0.592,0.305,0.124,0.0367,0.742,56,Can You Hear My Heart (feat. LEE HI),"Epik High, LeeHi"
korean,0.528,0.423,0.249,0.167,0.0264,0.678,55,"Very, Slowly",BIBI
korean,0.642,0.501,0.298,0.0914,0.0324,0.837,55,Breath,Sam Kim
korean,0.573,0.39,0.118,0.104,0.0272,0.345,55,Here Always,Seungmin
korean,0.643,0.735,0.502,0.101,0.0302,0.0786,55,Starlight,TAEIL
hip-hop,0.777,0.868,0.486,0.511,0.129,0.381,17,Daaku,"Young Stunners, Bohemia"
hip-hop,0.787,0.864,0.877,0.107,0.0926,0.232,41,Joota Japani,"KR$NA, Mukesh, Shankar Jaikishan"
hip-hop,0.669,0.588,0.237,0.179,0.339,0.177,62,3:59 AM,DIVINE
hip-hop,0.819,0.663,0.736,0.202,0.1,0.643,66,Payal,"Yo Yo Honey Singh, Paradox"
hip-hop,0.656,0.606,0.38,0.105,0.363,0.335,68,Knife Brows,Dhanda Nyoliwala
hip-hop,0.711,0.702,0.674,0.0932,0.233,0.00487,68,Baller,"Shubh, Ikky"
hip-hop,0.858,0.737,0.717,0.117,0.266,0.284,61,Khatta Flow,"Seedhe Maut, KR$NA"
hip-hop,0.816,0.703,0.591,0.12,0.322,0.121,60,Illegal,Dhanda Nyoliwala
hip-hop,0.83,0.905,0.926,0.153,0.237,0.172,59,I Guess,KR$NA
hip-hop,0.928,0.568,0.513,0.129,0.315,0.182,65,Murder,"Real Boss, BIG KAY SMG"
hip-hop,0.598,0.837,0.893,0.191,0.299,0.185,58,100 Million,"DIVINE, Karan Aujla"
hip-hop,0.706,0.693,0.838,0.346,0.259,0.0123,67,12 Bande,Varinder Brar
hip-hop,0.636,0.46,0.474,0.114,0.306,0.745,64,love lost,"Umair, Talha Anjum"
hip-hop,0.816,0.456,0.534,0.189,0.569,0.529,62,Afsanay,"Young Stunners, Talha Anjum, Talhah Yunus"
hip-hop,0.871,0.548,0.652,0.12,0.186,0.669,62,Laado,"MC SQUARE, Hiten"
hip-hop,0.856,0.447,0.391,0.108,0.102,0.744,59,Downers At Dusk,"Talha Anjum, Umair"
hip-hop,0.748,0.472,0.364,0.102,0.125,0.596,60,Ektarfa,King
hip-hop,0.749,0.644,0.446,0.12,0.336,0.0435,64,Drippy,"Sidhu Moose Wala, Mxrci, AR Paisley"
hip-hop,0.769,0.684,0.483,0.18,0.148,0.0977,68,8 ASLE,"Sukha, Chani Nattan, Prodgk, Gurlez Akhtar"
hip-hop,0.788,0.752,0.236,0.61,0.0843,0.0711,58,Takeover,"AP Dhillon, Gurinder Gill, Money Musik, AR Paisley"
hip-hop,0.715,0.622,0.644,0.253,0.213,0.237,65,Haryana Hood,Irshad Khan
hip-hop,0.868,0.745,0.762,0.431,0.268,0.187,67,Rubicon Drill,"Laddi Chahal, Parmish Verma, Gurlez Akhtar"
hip-hop,0.683,0.558,0.362,0.128,0.313,0.0561,58,Kaun Talha,"Talha Anjum, Umair"
punk,0.452,0.928,0.6,0.226,0.079,0.000706,67,I'm Shipping Up To Boston,Dropkick Murphys
punk,0.63,0.848,0.738,0.37,0.0373,0.075,50,An Irish Pub Song,The Rumjacks
punk,0.209,0.957,0.578,0.315,0.0921,0.00306,49,What's Left of the Flag,Flogging Molly
punk,0.828,0.506,0.897,0.318,0.485,0.87,49,My Son John,Smokey Bastard
punk,0.83,0.482,0.741,0.131,0.202,0.767,47,The Cruel Wars,The Dreadnoughts
punk,0.323,0.912,0.609,0.373,0.0425,0.0219,59,Rose Tattoo,Dropkick Murphys
punk,0.581,0.957,0.961,0.367,0.04,0.119,45,Arrive On St. Patrick's Day,Sir Reg
punk,0.373,0.934,0.776,0.398,0.085,0.00742,48,Salty Dog,Flogging Molly
punk,0.405,0.973,0.81,0.157,0.0485,0.00292,44,A Fistful O' Roses,The Rumjacks
punk,0.461,0.752,0.897,0.116,0.0606,0.0211,43,Drunken Sailor,Blaggards
punk,0.398,0.967,0.611,0.18,0.0611,0.000945,55,The State Of Massachusetts,Dropkick Murphys
punk,0.461,0.903,0.828,0.0825,0.0436,0.00538,43,Fight Song,The Stanfields
punk,0.347,0.489,0.361,0.221,0.0341,0.287,44,The Worst Day Since Yesterday,Flogging Molly
punk,0.576,0.906,0.801,0.393,0.0744,0.0507,42,"Cheer Up Love (Worse Things Happen at Sea), Pt. 3",Smokey Bastard
hip-hop,0.621,0.864,0.897,0.0882,0.376,0.099,36,"Skeem Set, Pt. 2","Milli Major, Jme, Scorcher, SeriousXSyikes, Crazy Titch"
hip-hop,0.542,0.741,0.189,0.538,0.345,0.0643,38,Sticky,"Bashy, GRM Daily"
hip-hop,0.566,0.735,0.71,0.0931,0.352,0.342,28,Must Be Bored,"Big Zuu, D7, Crafty 893, Drifter"
hip-hop,0.794,0.622,0.658,0.225,0.311,0.315,48,#skeptacore pt.2,"Ryder, Skepta"
hip-hop,0.86,0.785,0.856,0.0603,0.218,0.0348,40,Eyes on Me,Skepta
hip-hop,0.865,0.882,0.719,0.134,0.196,0.116,38,Trenches,"Duke & Jones, Flowdan"
hip-hop,0.767,0.74,0.946,0.242,0.109,0.0724,37,Young Money,LZee
hip-hop,0.563,0.613,0.42,0.106,0.393,0.813,37,Iniesta Flow,"namesbliss, scruz"
hip-hop,0.708,0.922,0.669,0.395,0.171,0.0439,34,Knock Your Block Off,"Jme, Giggs"
hip-hop,0.713,0.798,0.655,0.331,0.298,0.00452,28,Energy Gang,"D Double E, Sir Spyro"
hip-hop,0.751,0.754,0.508,0.0921,0.282,0.125,34,Stuttering,"P Money, Silencer, Chip, Dizzee Rascal, D Double E"
hip-hop,0.652,0.708,0.859,0.0813,0.321,0.055,19,MYWAY!,"ROMderful, KayFaraway"
hip-hop,0.625,0.805,0.647,0.656,0.244,0.00649,34,VEX,slowthai
hip-hop,0.789,0.595,0.406,0.113,0.499,0.052,33,Hurdy Gurdy,"Big Narstie, Sir Spyro"
hip-hop,0.435,0.811,0.487,0.0861,0.243,0.0659,25,Who's Dat,"Silencer, Lil ambush, Lil Shakz, YaroAlways, Kai Nero, Shakes"
hip-hop,0.891,0.722,0.395,0.164,0.286,0.0145,33,Tekky,"Chip, Frisco, K-Trap, Krept"
hip-hop,0.898,0.604,0.492,0.0876,0.377,0.0413,32,Quest For Coin II,"Ezra Collective, Jme, Swindle"
hip-hop,0.395,0.891,0.612,0.4,0.138,0.0126,17,LEON EDWARDS,"Snowy, LVNDLXRD"
hip-hop,0.839,0.733,0.633,0.11,0.35,0.063,32,On Top,Jaykae
hip-hop,0.678,0.607,0.756,0.354,0.0489,0.0751,16,Circles24,Preditah
hip-hop,0.824,0.634,0.229,0.12,0.164,0.0193,33,This Year,"P Money, Silencer, Tobi"
hip-hop,0.673,0.832,0.73,0.0926,0.316,0.137,17,Shake It,Trillary Banks
hip-hop,0.663,0.645,0.394,0.166,0.398,0.443,31,IC3 (feat. Skepta) - Single Version,"Ghetts, Skepta"
hip-hop,0.85,0.68,0.694,0.0964,0.338,0.732,55,Loading,Central Cee
hip-hop,0.863,0.471,0.644,0.121,0.478,0.251,59,Keisha & Becky - Remix,"Russ Millions, Tion Wayne, Aitch, Swarmz, Sav'o, JAY1"
hip-hop,0.746,0.825,0.904,0.365,0.0435,0.192,42,Obsessed With You,Central Cee
hip-hop,0.807,0.75,0.961,0.164,0.237,0.17,44,Je M'appelle,Benzz
hip-hop,0.871,0.519,0.532,0.0869,0.258,0.313,57,Clash (feat. Stormzy),"Dave, Stormzy"
hip-hop,0.8,0.71,0.795,0.339,0.295,0.463,52,Commitment Issues,Central Cee
hip-hop,0.725,0.807,0.848,0.462,0.315,0.352,55,Oliver Twist,ArrDee
hip-hop,0.855,0.792,0.623,0.17,0.143,0.552,61,6 For 6,Central Cee
hip-hop,0.821,0.666,0.739,0.319,0.342,0.0954,58,I Dunno (feat. Dutchavelli & Stormzy),"Tion Wayne, dutchavelli, Stormzy"
hip-hop,0.816,0.766,0.349,0.0943,0.31,0.192,40,Only If You Knew,dutchavelli
hip-hop,0.723,0.713,0.803,0.513,0.241,0.495,54,Flowers (Say My Name),ArrDee
hip-hop,0.767,0.569,0.524,0.109,0.216,0.00988,55,Ain't It Different (feat. AJ Tracey & Stormzy),"Headie One, AJ Tracey, Stormzy"
hip-hop,0.813,0.481,0.842,0.0931,0.231,0.217,59,Coming for You (feat. A1 x J1),"SwitchOTR, A1 x J1"
hip-hop,0.877,0.419,0.255,0.12,0.512,0.0837,56,TPL x Fumez The Engineer - Plugged In Freestyle,"Fumez The Engineer, OTP, BM, BM X MINI"
hip-hop,0.811,0.62,0.638,0.211,0.43,0.1,48,Wow,Tion Wayne
hip-hop,0.68,0.826,0.804,0.254,0.27,0.562,56,Only You Freestyle,"Headie One, Drake"
hip-hop,0.848,0.596,0.793,0.0853,0.235,0.5,63,Darling,D-Block Europe
hip-hop,0.81,0.93,0.936,0.0796,0.294,0.398,56,Big Shark,Russ Millions
hip-hop,0.892,0.621,0.638,0.109,0.0949,0.496,63,Streatham,Dave
hip-hop,0.855,0.673,0.66,0.385,0.373,0.45,51,AirForce,DigDat
hip-hop,0.759,0.803,0.895,0.362,0.277,0.413,59,Reggae & Calypso (Russ Millions x Buni x YV),"Russ Millions, Buni, YV"
hip-hop,0.773,0.672,0.624,0.0851,0.225,0.522,38,Khabib,Central Cee
hip-hop,0.826,0.616,0.782,0.0601,0.394,0.313,54,Ungrateful,Central Cee
hip-hop,0.875,0.738,0.659,0.393,0.332,0.492,54,6:30,Russ Millions
rock,0.715,0.69,0.676,0.11,0.0307,0.192,55,Lamento Boliviano,Los Enanitos Verdes
rock,0.726,0.837,0.559,0.322,0.032,0.257,59,Amores Lejanos,Los Enanitos Verdes
rock,0.663,0.851,0.921,0.0771,0.0491,0.0992,56,Mala Gente,Juanes
rock,0.258,0.385,0.174,0.0802,0.033,0.0527,66,Bésame,Camila
rock,0.787,0.779,0.978,0.0623,0.0391,0.0215,58,La Paga,Juanes
rock,0.773,0.794,0.907,0.113,0.0326,0.527,55,Mariposa Traicionera,Maná
rock,0.527,0.898,0.462,0.0686,0.0367,0.027,48,Labios Compartidos,Maná
rock,0.786,0.773,0.573,0.103,0.0288,0.152,28,Bendita Tu Luz,"Maná, Juan Luis Guerra 4.40"
rock,0.647,0.726,0.514,0.15,0.0289,0.159,27,Amor Clandestino,Maná
rock,0.487,0.715,0.638,0.195,0.0519,0.294,68,Fotografía,"Juanes, Nelly Furtado"
rock,0.426,0.52,0.306,0.142,0.0395,0.17,16,A Little Distance,Tristeza
rock,0.273,0.313,0.0399,0.163,0.0455,0.11,31,Blaise Bailey Finnegan III,Godspeed You! Black Emperor
pop,0.656,0.891,0.928,0.108,0.0334,0.000184,42,Summer Dreaming,"Bingo Players, Pure Shores"
pop,0.7,0.88,0.341,0.211,0.0407,0.115,28,Tears on the Dance Floor,Icona Pop
pop,0.492,0.688,0.316,0.0881,0.046,0.0724,52,On My Love,"Zara Larsson, David Guetta"
pop,0.629,0.675,0.623,0.201,0.0339,0.0106,27,Helpless,Andreas Moe
pop,0.783,0.633,0.886,0.059,0.0366,0.0718,43,Satama,KUUMAA
pop,0.488,0.654,0.53,0.244,0.0753,0.0252,57,Slutet av sommarn,Molly Sandén
pop,0.658,0.831,0.288,0.108,0.0494,0.0609,11,Hit The Ground,Lilly Ahlberg
pop,0.796,0.797,0.921,0.131,0.0391,0.047,39,Svett,Peg Parnevik
pop,0.714,0.762,0.962,0.34,0.0311,0.0465,40,Hot Fever Dream,Astrid S
pop,0.492,0.528,0.319,0.254,0.0516,0.00617,17,27,Albin Tingwall
pop,0.672,0.866,0.646,0.139,0.083,0.145,45,ICONIC,"Raaban, Julie Bergan"
pop,0.536,0.847,0.321,0.0781,0.0498,0.0656,30,Wanted It To Be You,Sigrid
pop,0.743,0.717,0.853,0.144,0.0422,0.0562,48,You're Hired (feat. Ayra Starr),"NEIKED, Ayra Starr"
pop,0.548,0.837,0.436,0.222,0.0501,0.00325,41,Hoida mut,Benjamin
pop,0.682,0.701,0.679,0.116,0.033,0.0334,18,Tell Mama,ALMA
pop,0.545,0.543,0.513,0.153,0.035,0.249,37,Sweat,Isak Danielson
pop,0.445,0.386,0.197,0.104,0.0328,0.823,33,Winter Song,Zara Larsson
pop,0.594,0.866,0.855,0.0665,0.0404,0.0876,33,Bloodline,Astrid S
pop,0.69,0.616,0.0823,0.102,0.0769,0.0564,36,Ingen e som solen,"Danny Saucedo, Mapei"
pop,0.664,0.559,0.53,0.0804,0.03,0.135,32,Misemotional,sixten
pop,0.677,0.689,0.158,0.158,0.181,0.0292,20,Barn som deg,"Matoma, Gabrielle, Hver gang vi møtes"
pop,0.595,0.799,0.666,0.148,0.0631,0.000895,41,24 Hours,Agnes
pop,0.585,0.889,0.645,0.143,0.0756,0.00153,47,Effortless,Jacqline
pop,0.599,0.641,0.65,0.169,0.0424,0.1,42,För bra för att vara sant,Arwin
pop,0.605,0.708,0.444,0.242,0.0346,0.0137,23,Kerran elämässä,Elias Kaskinen
pop,0.492,0.595,0.0921,0.223,0.212,0.205,15,Ingen annan,"Niello, Lisa Ajax"
pop,0.735,0.689,0.71,0.409,0.0513,0.00381,44,Mirror,Sigrid
pop,0.644,0.825,0.593,0.335,0.0388,0.0177,24,Lonely,LIAMOO
pop,0.739,0.701,0.722,0.112,0.15,0.00538,16,Ta på mig,Oscar Zia
pop,0.662,0.84,0.369,0.113,0.0357,0.0128,22,Kysy mua ulos,Vesala
pop,0.695,0.858,0.345,0.193,0.0517,0.0505,15,Like U Used To,Eric Saade
pop,0.675,0.574,0.571,0.104,0.0363,0.519,28,Sommarn är över (feat. Eah Jé),"estraden, Eah Jé"
pop,0.539,0.547,0.282,0.106,0.0429,0.333,17,Frank Ocean,Julia Lov
pop,0.556,0.82,0.492,0.16,0.054,0.19,29,Me ei kuuluta toisillemme,"Evelina, ANI"
pop,0.593,0.382,0.731,0.119,0.0387,0.822,26,Faller tillbaks,"Albin Johnsén, Moa Michaeli"
pop,0.879,0.593,0.853,0.0344,0.0625,0.203,20,Sämsta jag kan få,lovad
pop,0.711,0.623,0.78,0.127,0.0667,0.166,13,Kärlekssjuk,HON
pop,0.641,0.35,0.332,0.113,0.041,0.819,13,Hela dig,Felicia Takman
pop,0.622,0.736,0.395,0.115,0.0343,0.014,20,Någonstans i Stockholm,Alex Järvi
pop,0.726,0.584,0.116,0.58,0.0319,0.0302,20,Fruen fra havet,Zupermaria
pop,0.77,0.527,0.688,0.0577,0.0553,0.454,24,Kyssa dig nu,estraden
pop,0.597,0.713,0.37,0.11,0.0329,0.000949,37,Burning Bridges,Sigrid
pop,0.658,0.707,0.792,0.587,0.0509,0.0634,20,För mig själv,Alex Järvi
pop,0.666,0.8,0.577,0.242,0.0304,0.000363,16,Allt som inte blir som jag vill att de ska vara,Felicia Takman
pop,0.808,0.538,0.579,0.0624,0.0482,0.0979,13,let go,Andreas Wijk
pop,0.677,0.709,0.459,0.173,0.098,0.00873,37,If It Weren’t For You,Christopher
pop,0.808,0.498,0.699,0.166,0.126,0.0532,26,Diskotek,"Jesper Jenset, vinni"
pop,0.453,0.81,0.562,0.117,0.0352,0.00759,29,Ain't Leaving Now,Vargas & Lagola
pop,0.525,0.8,0.477,0.31,0.0479,0.0565,22,Sorry,Emma Steinbakken
pop,0.749,0.48,0.737,0.178,0.0413,0.00607,37,Flyg Fula Fluga Flyg,Hanna Ferm
pop,0.648,0.689,0.718,0.0568,0.0676,0.0161,27,Jag Kan Inte Dansa,Rymdpojken
pop,0.704,0.672,0.67,0.1,0.0455,0.0165,35,Vi ska aldrig gå hem,Molly Sandén
pop,0.503,0.776,0.451,0.0897,0.0327,0.0718,15,Dark,LIAMOO
pop,0.564,0.657,0.54,0.198,0.0259,0.0851,15,Rulla eftertexten,Felicia Takman
pop,0.592,0.927,0.678,0.663,0.0439,0.0138,31,Pixie's Parasol,Smith & Thell
pop,0.631,0.448,0.43,0.12,0.0304,0.253,26,Lonely In A Crowd (feat. Joakim Berg),"Miriam Bryant, Joakim Berg"
pop,0.525,0.814,0.467,0.0947,0.0613,0.104,17,Sing it back,Rebecca & Fiona
pop,0.658,0.456,0.465,0.11,0.0578,0.454,13,Januari,L1NA
pop,0.341,0.609,0.404,0.193,0.0374,0.108,25,Love Me Blind,Molly Hammar
pop,0.569,0.778,0.464,0.0821,0.076,0.039,21,Start Walking,Tove Styrke
pop,0.621,0.556,0.304,0.0917,0.0484,0.068,23,Høyt over havet,Chris Holsten
pop,0.689,0.811,0.77,0.142,0.0372,0.161,18,Bon Voyage,Dotter
pop,0.461,0.802,0.488,0.318,0.0446,0.00341,24,Jag Lovar,Norlie & KKV
pop,0.662,0.939,0.551,0.212,0.0937,0.106,38,Som du vill,Theo
pop,0.572,0.743,0.772,0.134,0.027,0.0713,46,Sista sommaren,Thomas Stenström
pop,0.632,0.522,0.324,0.0784,0.0615,0.173,16,Aldrig säga aldrig,Felicia Takman
pop,0.789,0.63,0.687,0.227,0.0599,0.0852,25,För evigt,GULEED
pop,0.638,0.782,0.29,0.129,0.0532,0.0118,25,Musik Non Stop - Spotify Singles,Felicia Takman
pop,0.587,0.717,0.778,0.036,0.0554,0.00339,22,What You Were Made For,Måns Zelmerlöw
pop,0.72,0.861,0.488,0.0706,0.0852,0.352,25,Fint i mörker,Veronica Maggio
pop,0.761,0.732,0.52,0.13,0.0459,0.25,15,Bränner,Kim Cesarion
pop,0.799,0.69,0.404,0.254,0.107,0.511,22,Everyone,Grandi
pop,0.694,0.709,0.332,0.417,0.0374,0.0516,19,Only Good Die Young,Dotter
pop,0.73,0.705,0.344,0.319,0.0377,0.446,26,Saknar inte dig - Moonshine Remix,"ALMEA, Moonshine"
pop,0.545,0.813,0.343,0.0891,0.049,0.0534,21,Du & jag,Poolkant
pop,0.731,0.633,0.412,0.0737,0.0408,0.12,27,Det Är Slut,Hanna Ferm
pop,0.603,0.547,0.186,0.0894,0.0253,0.166,35,Jag vill inte ha dig tillbaks,"Lancelot, Clara Klingenström"
pop,0.35,0.494,0.0931,0.331,0.0306,0.192,28,Hångel på balkongen,Clara Klingenström
pop,0.652,0.744,0.684,0.199,0.0374,0.434,11,Make It,Daniel Schulz
pop,0.554,0.586,0.368,0.0672,0.0507,0.0533,29,Går emot dig,Klockrent!
pop,0.517,0.509,0.164,0.135,0.0335,0.127,28,For evig,Chris Holsten
pop,0.68,0.649,0.44,0.118,0.0561,0.0976,48,Ihana kipu,"VIIVI, Robin Packalen"
pop,0.609,0.537,0.364,0.293,0.0811,0.0182,20,Om inte du (feat. Rasmus Wahlgren),"Emilia Pantic, Rasmus Wahlgren"
pop,0.729,0.763,0.679,0.202,0.0968,0.0694,32,Can’t Stay Away,Molly Hammar
pop,0.586,0.918,0.839,0.0791,0.0555,0.00343,33,Sammumaton,BESS
pop,0.681,0.672,0.297,0.28,0.0421,0.0463,30,Dear Sandman,EMMY
pop,0.68,0.865,0.572,0.0858,0.0399,0.356,13,Över nu,HON
pop,0.668,0.688,0.788,0.112,0.103,0.105,21,Håper du har det bra,Jesper Jenset
pop,0.443,0.762,0.602,0.505,0.11,0.0189,21,Dansa fult,Felicia Takman
pop,0.55,0.412,0.0986,0.24,0.0313,0.366,47,Så nära,Molly Hammar
pop,0.652,0.741,0.736,0.117,0.0484,0.0319,25,N-Y-T,Benjamin
pop,0.775,0.675,0.907,0.151,0.0734,0.133,47,Välkommen Åter,"Hanna Ferm, Junie"
pop,0.672,0.941,0.578,0.121,0.0598,0.00297,19,Superstar,Darin
pop,0.698,0.794,0.913,0.0785,0.0288,0.00857,36,GAY,Benjamin
pop,0.621,0.663,0.601,0.172,0.0412,0.0147,14,Another Stranger,Hedda Mae
pop,0.745,0.812,0.82,0.125,0.0369,0.067,17,Lättdistraherad,Dotter
pop,0.644,0.732,0.696,0.106,0.0419,0.12,11,Distant,Hanne Mjøen
pop,0.78,0.696,0.638,0.197,0.0418,0.0076,17,Mehän vaan tanssittiin,Tuure Boelius
pop,0.395,0.79,0.136,0.188,0.153,0.00312,23,Till Solen Brinner Ut,Rymdpojken
pop,0.717,0.662,0.568,0.641,0.0388,0.0148,11,It Ain't You,Hedda Mae
pop,0.403,0.551,0.315,0.528,0.0611,0.00399,38,Arigato,Julie Bergan
pop,0.544,0.662,0.196,0.107,0.121,0.00418,23,"Not Too Young, Pt. 2",Sabina Ddumba
pop,0.405,0.728,0.342,0.0777,0.0433,0.415,25,Smaller,Erik Hassle
pop,0.666,0.839,0.303,0.153,0.0916,0.124,12,Worth Something,Isac Elliot
pop,0.486,0.8,0.441,0.136,0.156,0.263,29,High,Jesper Jenset
pop,0.321,0.575,0.119,0.0563,0.0811,0.158,15,Beautiful Heartbeat (feat. Frida Sundemo) - Radio Edit,"MORTEN, Frida Sundemo"
pop,0.518,0.679,0.106,0.0588,0.0355,0.079,65,Euphoria,Loreen
pop,0.504,0.912,0.248,0.105,0.259,0.199,29,Magical,"Tungevaag, Raaban"
pop,0.676,0.723,0.624,0.0865,0.0292,0.077,29,Spaceship,Comet Blue
pop,0.674,0.837,0.943,0.328,0.0635,0.16,12,Lucky You,Linda Sundblad
pop,0.624,0.769,0.46,0.351,0.0504,0.000535,11,All About The Games - Official Swedish Song For Rio 2016,John Lundvik
pop,0.608,0.752,0.486,0.108,0.0663,0.134,15,Hanging on to Nothing,Måns Zelmerlöw
pop,0.506,0.58,0.304,0.192,0.0355,0.476,41,Au Volant,Elsa & Emilie
pop,0.488,0.715,0.361,0.1,0.06,0.0202,34,Alive,Madden
pop,0.497,0.679,0.191,0.0583,0.0452,0.127,28,A Million Years,Mariette
pop,0.341,0.429,0.188,0.132,0.0467,0.892,27,The Sun,Frida Sundemo
pop,0.587,0.716,0.487,0.164,0.114,0.00649,12,Burn,LIAMOO
pop,0.647,0.804,0.55,0.195,0.0658,0.0323,17,Don't Tell Ma,Peg Parnevik
pop,0.669,0.656,0.592,0.268,0.112,0.0991,14,Too Good To Be True,Rhys
pop,0.612,0.494,0.405,0.172,0.103,0.381,20,Same Moon,Juliander
pop,0.705,0.695,0.678,0.234,0.0327,0.0697,21,Lovesick (feat. Liza Owen),"SJUR, Liza Owen"
pop,0.538,0.595,0.334,0.161,0.112,0.0874,22,Strongest,Ina Wroldsen
pop,0.433,0.267,0.255,0.0811,0.0469,0.681,44,Here With Me,Elina
pop,0.457,0.648,0.503,0.139,0.0345,0.163,13,Alltid god,Impuls
pop,0.671,0.797,0.524,0.0829,0.267,0.0162,37,Den som e den,Molly Sandén
pop,0.729,0.544,0.701,0.222,0.105,0.171,11,Blue Flag / Fun Things,Jesper Jenset
pop,0.703,0.829,0.902,0.0972,0.0335,0.00092,28,Shadows,Alphabeat
pop,0.681,0.721,0.532,0.53,0.0467,0.0494,34,STFU,Julie Bergan
pop,0.69,0.85,0.47,0.121,0.0405,0.0155,36,Sight Of You,Sigrid
pop,0.733,0.77,0.393,0.324,0.26,0.456,24,Time Machine,Chris Holsten
pop,0.605,0.542,0.285,0.172,0.129,0.593,13,Say Something,Matilda
pop,0.696,0.793,0.83,0.184,0.0655,0.259,14,Losing You,Oscar Stembridge
pop,0.593,0.663,0.418,0.215,0.0375,0.0162,14,24,SKAAR
